scenario_id,condition,generated_at,is_valid,invalid_reason,compliance_mL_per_cmH2O,resistance_cmH2O_L_s,respiratory_rate,insp_pressure_cmH2O,ie_ratio,peep_cmH2O,rise_time_s,ppeak_cmH2O,delivered_vt_mL,driving_p_cmH2O,mean_paw_cmH2O,auto_peep_cmH2O,fill_fraction,minute_vent_L,time_to_peak_flow_s
PCV_COPD_C070_R010_P005_RR008_PEEP08_IE100_RT000,COPD,2026-05-07T09:05:16.774672+00:00,True,,70.0,10.0,8,5,1.0,8,0.0,13.0,346.7,5.0,10.5,0.02,0.9953,2.774,0.0
PCV_COPD_C070_R010_P005_RR008_PEEP08_IE100_RT020,COPD,2026-05-07T09:05:17.238457+00:00,True,,70.0,10.0,8,5,1.0,8,0.2,13.0,346.45,5.0,10.43,0.02,0.9937,2.772,0.21
PCV_COPD_C070_R010_P005_RR008_PEEP08_IE100_RT040,COPD,2026-05-07T09:05:17.700777+00:00,True,,70.0,10.0,8,5,1.0,8,0.4,13.0,346.12,5.0,10.36,0.02,0.9917,2.769,0.4
PCV_COPD_C070_R010_P005_RR008_PEEP08_IE050_RT000,COPD,2026-05-07T09:05:18.178343+00:00,True,,70.0,10.0,8,5,0.5,8,0.0,13.0,339.89,5.0,9.67,0.0,0.9719,2.719,0.0
PCV_COPD_C070_R010_P005_RR008_PEEP08_IE050_RT020,COPD,2026-05-07T09:05:18.646225+00:00,True,,70.0,10.0,8,5,0.5,8,0.2,13.0,338.35,5.0,9.6,0.0,0.9626,2.707,0.21
PCV_COPD_C070_R010_P005_RR008_PEEP08_IE050_RT040,COPD,2026-05-07T09:05:19.112279+00:00,True,,70.0,10.0,8,5,0.5,8,0.4,13.0,336.47,5.0,9.53,0.0,0.9502,2.692,0.4
PCV_COPD_C070_R010_P005_RR008_PEEP08_IE033_RT000,COPD,2026-05-07T09:05:19.594527+00:00,True,,70.0,10.0,8,5,0.33,8,0.0,13.0,325.35,5.0,9.25,0.0,0.9299,2.603,0.0
PCV_COPD_C070_R010_P005_RR008_PEEP08_IE033_RT020,COPD,2026-05-07T09:05:20.097999+00:00,True,,70.0,10.0,8,5,0.33,8,0.2,13.0,321.49,5.0,9.18,0.0,0.9068,2.572,0.21
PCV_COPD_C070_R010_P005_RR008_PEEP08_IE033_RT040,COPD,2026-05-07T09:05:20.564721+00:00,True,,70.0,10.0,8,5,0.33,8,0.4,13.0,316.79,5.0,9.11,0.0,0.8759,2.534,0.4
PCV_COPD_C070_R010_P005_RR008_PEEP16_IE100_RT000,COPD,2026-05-07T09:05:21.037567+00:00,True,,70.0,10.0,8,5,1.0,16,0.0,21.0,346.7,5.0,18.5,0.02,0.9953,2.774,0.0
PCV_COPD_C070_R010_P005_RR008_PEEP16_IE100_RT020,COPD,2026-05-07T09:05:21.501609+00:00,True,,70.0,10.0,8,5,1.0,16,0.2,21.0,346.45,5.0,18.43,0.02,0.9937,2.772,0.21
PCV_COPD_C070_R010_P005_RR008_PEEP16_IE100_RT040,COPD,2026-05-07T09:05:21.965949+00:00,True,,70.0,10.0,8,5,1.0,16,0.4,21.0,346.14,5.0,18.36,0.02,0.9917,2.769,0.4
PCV_COPD_C070_R010_P005_RR008_PEEP16_IE050_RT000,COPD,2026-05-07T09:05:22.440789+00:00,True,,70.0,10.0,8,5,0.5,16,0.0,21.0,339.89,5.0,17.67,0.0,0.9719,2.719,0.0
PCV_COPD_C070_R010_P005_RR008_PEEP16_IE050_RT020,COPD,2026-05-07T09:05:22.903987+00:00,True,,70.0,10.0,8,5,0.5,16,0.2,21.0,338.34,5.0,17.6,0.0,0.9626,2.707,0.21
PCV_COPD_C070_R010_P005_RR008_PEEP16_IE050_RT040,COPD,2026-05-07T09:05:23.365480+00:00,True,,70.0,10.0,8,5,0.5,16,0.4,21.0,336.45,5.0,17.53,0.0,0.9502,2.692,0.4
PCV_COPD_C070_R010_P005_RR008_PEEP16_IE033_RT000,COPD,2026-05-07T09:05:23.846057+00:00,True,,70.0,10.0,8,5,0.33,16,0.0,21.0,325.35,5.0,17.25,0.0,0.9299,2.603,0.0
PCV_COPD_C070_R010_P005_RR008_PEEP16_IE033_RT020,COPD,2026-05-07T09:05:24.311189+00:00,True,,70.0,10.0,8,5,0.33,16,0.2,21.0,321.49,5.0,17.18,0.0,0.9068,2.572,0.21
PCV_COPD_C070_R010_P005_RR008_PEEP16_IE033_RT040,COPD,2026-05-07T09:05:24.772585+00:00,True,,70.0,10.0,8,5,0.33,16,0.4,21.0,316.79,5.0,17.11,0.0,0.8759,2.534,0.4
PCV_COPD_C070_R010_P005_RR008_PEEP20_IE100_RT000,COPD,2026-05-07T09:05:25.243574+00:00,True,,70.0,10.0,8,5,1.0,20,0.0,25.0,346.7,5.0,22.5,0.02,0.9953,2.774,0.0
PCV_COPD_C070_R010_P005_RR008_PEEP20_IE100_RT020,COPD,2026-05-07T09:05:25.705991+00:00,True,,70.0,10.0,8,5,1.0,20,0.2,25.0,346.45,5.0,22.43,0.02,0.9937,2.772,0.21
PCV_COPD_C070_R010_P005_RR008_PEEP20_IE100_RT040,COPD,2026-05-07T09:05:26.168792+00:00,True,,70.0,10.0,8,5,1.0,20,0.4,25.0,346.14,5.0,22.36,0.02,0.9917,2.769,0.4
PCV_COPD_C070_R010_P005_RR008_PEEP20_IE050_RT000,COPD,2026-05-07T09:05:26.645621+00:00,True,,70.0,10.0,8,5,0.5,20,0.0,25.0,339.89,5.0,21.67,0.0,0.9719,2.719,0.0
PCV_COPD_C070_R010_P005_RR008_PEEP20_IE050_RT020,COPD,2026-05-07T09:05:27.109732+00:00,True,,70.0,10.0,8,5,0.5,20,0.2,25.0,338.35,5.0,21.6,0.0,0.9626,2.707,0.21
PCV_COPD_C070_R010_P005_RR008_PEEP20_IE050_RT040,COPD,2026-05-07T09:05:27.572082+00:00,True,,70.0,10.0,8,5,0.5,20,0.4,25.0,336.44,5.0,21.53,0.0,0.9502,2.692,0.4
PCV_COPD_C070_R010_P005_RR008_PEEP20_IE033_RT000,COPD,2026-05-07T09:05:28.047915+00:00,True,,70.0,10.0,8,5,0.33,20,0.0,25.0,325.35,5.0,21.25,0.0,0.9299,2.603,0.0
PCV_COPD_C070_R010_P005_RR008_PEEP20_IE033_RT020,COPD,2026-05-07T09:05:28.512797+00:00,True,,70.0,10.0,8,5,0.33,20,0.2,25.0,321.49,5.0,21.18,0.0,0.9068,2.572,0.21
PCV_COPD_C070_R010_P005_RR008_PEEP20_IE033_RT040,COPD,2026-05-07T09:05:28.979790+00:00,True,,70.0,10.0,8,5,0.33,20,0.4,25.0,316.79,5.0,21.11,0.0,0.8759,2.534,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP00_IE100_RT000,COPD,2026-05-07T09:05:29.222096+00:00,True,,70.0,10.0,16,5,1.0,0,0.0,5.0,265.35,5.0,2.51,0.33,0.9313,4.246,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP00_IE100_RT020,COPD,2026-05-07T09:05:29.458868+00:00,True,,70.0,10.0,16,5,1.0,0,0.2,5.0,294.27,5.0,2.37,0.32,0.9086,4.708,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP00_IE100_RT040,COPD,2026-05-07T09:05:29.692895+00:00,True,,70.0,10.0,16,5,1.0,0,0.4,5.0,294.75,5.0,2.23,0.32,0.8784,4.716,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP00_IE050_RT000,COPD,2026-05-07T09:05:29.938180+00:00,True,,70.0,10.0,16,5,0.5,0,0.0,5.0,284.46,5.0,1.67,0.12,0.8323,4.551,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP00_IE050_RT020,COPD,2026-05-07T09:05:30.175550+00:00,True,,70.0,10.0,16,5,0.5,0,0.2,5.0,275.44,5.0,1.53,0.12,0.7769,4.407,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP00_IE050_RT040,COPD,2026-05-07T09:05:30.411402+00:00,True,,70.0,10.0,16,5,0.5,0,0.4,5.0,264.47,5.0,1.39,0.11,0.7031,4.231,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP00_IE033_RT000,COPD,2026-05-07T09:05:30.658308+00:00,True,,70.0,10.0,16,5,0.33,0,0.0,5.0,253.91,5.0,1.25,0.07,0.7353,4.063,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP00_IE033_RT020,COPD,2026-05-07T09:05:30.896407+00:00,True,,70.0,10.0,16,5,0.33,0,0.2,5.0,239.51,5.0,1.11,0.06,0.6478,3.832,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP00_IE033_RT040,COPD,2026-05-07T09:05:31.131956+00:00,True,,70.0,10.0,16,5,0.33,0,0.4,5.0,222.0,5.0,0.98,0.06,0.5313,3.552,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP08_IE100_RT000,COPD,2026-05-07T09:05:31.375417+00:00,True,,70.0,10.0,16,5,1.0,8,0.0,13.0,265.35,5.0,10.51,0.33,0.9313,4.246,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP08_IE100_RT020,COPD,2026-05-07T09:05:31.611639+00:00,True,,70.0,10.0,16,5,1.0,8,0.2,13.0,294.27,5.0,10.37,0.32,0.9086,4.708,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP08_IE100_RT040,COPD,2026-05-07T09:05:31.846543+00:00,True,,70.0,10.0,16,5,1.0,8,0.4,13.0,294.75,5.0,10.23,0.32,0.8784,4.716,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP08_IE050_RT000,COPD,2026-05-07T09:05:32.092820+00:00,True,,70.0,10.0,16,5,0.5,8,0.0,13.0,284.46,5.0,9.67,0.12,0.8323,4.551,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP08_IE050_RT020,COPD,2026-05-07T09:05:32.327536+00:00,True,,70.0,10.0,16,5,0.5,8,0.2,13.0,275.42,5.0,9.53,0.12,0.7769,4.407,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP08_IE050_RT040,COPD,2026-05-07T09:05:32.561402+00:00,True,,70.0,10.0,16,5,0.5,8,0.4,13.0,264.46,5.0,9.39,0.11,0.7031,4.231,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP08_IE033_RT000,COPD,2026-05-07T09:05:32.806940+00:00,True,,70.0,10.0,16,5,0.33,8,0.0,13.0,253.91,5.0,9.25,0.07,0.7353,4.063,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP08_IE033_RT020,COPD,2026-05-07T09:05:33.042321+00:00,True,,70.0,10.0,16,5,0.33,8,0.2,13.0,239.51,5.0,9.11,0.06,0.6478,3.832,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP08_IE033_RT040,COPD,2026-05-07T09:05:33.276925+00:00,True,,70.0,10.0,16,5,0.33,8,0.4,13.0,222.0,5.0,8.98,0.06,0.5313,3.552,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP16_IE100_RT000,COPD,2026-05-07T09:05:33.517827+00:00,True,,70.0,10.0,16,5,1.0,16,0.0,21.0,265.35,5.0,18.51,0.33,0.9313,4.246,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP16_IE100_RT020,COPD,2026-05-07T09:05:33.757201+00:00,True,,70.0,10.0,16,5,1.0,16,0.2,21.0,294.27,5.0,18.37,0.32,0.9086,4.708,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP16_IE100_RT040,COPD,2026-05-07T09:05:33.992599+00:00,True,,70.0,10.0,16,5,1.0,16,0.4,21.0,294.75,5.0,18.23,0.32,0.8784,4.716,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP16_IE050_RT000,COPD,2026-05-07T09:05:34.236962+00:00,True,,70.0,10.0,16,5,0.5,16,0.0,21.0,284.46,5.0,17.67,0.12,0.8323,4.551,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP16_IE050_RT020,COPD,2026-05-07T09:05:34.473258+00:00,True,,70.0,10.0,16,5,0.5,16,0.2,21.0,275.44,5.0,17.53,0.12,0.7769,4.407,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP16_IE050_RT040,COPD,2026-05-07T09:05:34.711675+00:00,True,,70.0,10.0,16,5,0.5,16,0.4,21.0,264.47,5.0,17.39,0.11,0.7031,4.232,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP16_IE033_RT000,COPD,2026-05-07T09:05:34.958816+00:00,True,,70.0,10.0,16,5,0.33,16,0.0,21.0,253.91,5.0,17.25,0.07,0.7353,4.063,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP16_IE033_RT020,COPD,2026-05-07T09:05:35.194230+00:00,True,,70.0,10.0,16,5,0.33,16,0.2,21.0,239.51,5.0,17.11,0.06,0.6478,3.832,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP16_IE033_RT040,COPD,2026-05-07T09:05:35.429754+00:00,True,,70.0,10.0,16,5,0.33,16,0.4,21.0,222.0,5.0,16.98,0.06,0.5313,3.552,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP20_IE100_RT000,COPD,2026-05-07T09:05:35.670762+00:00,True,,70.0,10.0,16,5,1.0,20,0.0,25.0,265.35,5.0,22.51,0.33,0.9313,4.246,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP20_IE100_RT020,COPD,2026-05-07T09:05:35.908653+00:00,True,,70.0,10.0,16,5,1.0,20,0.2,25.0,294.27,5.0,22.37,0.32,0.9086,4.708,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP20_IE100_RT040,COPD,2026-05-07T09:05:36.148791+00:00,True,,70.0,10.0,16,5,1.0,20,0.4,25.0,294.75,5.0,22.23,0.32,0.8784,4.716,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP20_IE050_RT000,COPD,2026-05-07T09:05:36.393726+00:00,True,,70.0,10.0,16,5,0.5,20,0.0,25.0,284.46,5.0,21.67,0.12,0.8323,4.551,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP20_IE050_RT020,COPD,2026-05-07T09:05:36.628328+00:00,True,,70.0,10.0,16,5,0.5,20,0.2,25.0,275.43,5.0,21.53,0.12,0.7769,4.407,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP20_IE050_RT040,COPD,2026-05-07T09:05:36.862804+00:00,True,,70.0,10.0,16,5,0.5,20,0.4,25.0,264.45,5.0,21.39,0.11,0.7031,4.231,0.4
PCV_COPD_C070_R010_P005_RR016_PEEP20_IE033_RT000,COPD,2026-05-07T09:05:37.108437+00:00,True,,70.0,10.0,16,5,0.33,20,0.0,25.0,253.91,5.0,21.25,0.07,0.7353,4.063,0.0
PCV_COPD_C070_R010_P005_RR016_PEEP20_IE033_RT020,COPD,2026-05-07T09:05:37.342960+00:00,True,,70.0,10.0,16,5,0.33,20,0.2,25.0,239.51,5.0,21.11,0.06,0.6478,3.832,0.21
PCV_COPD_C070_R010_P005_RR016_PEEP20_IE033_RT040,COPD,2026-05-07T09:05:37.577055+00:00,True,,70.0,10.0,16,5,0.33,20,0.4,25.0,222.0,5.0,20.98,0.06,0.5313,3.552,0.4
PCV_COPD_C070_R010_P005_RR024_PEEP00_IE100_RT000,COPD,2026-05-07T09:05:37.743207+00:00,True,,70.0,10.0,24,5,1.0,0,0.0,5.0,249.48,5.0,2.5,0.73,0.8323,5.987,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP00_IE100_RT020,COPD,2026-05-07T09:05:37.902310+00:00,True,,70.0,10.0,24,5,1.0,0,0.2,5.0,241.57,5.0,2.29,0.71,0.7769,5.798,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP00_IE100_RT040,COPD,2026-05-07T09:05:38.062287+00:00,True,,70.0,10.0,24,5,1.0,0,0.4,5.0,231.93,5.0,2.09,0.68,0.7031,5.566,0.4
PCV_COPD_C070_R010_P005_RR024_PEEP00_IE050_RT000,COPD,2026-05-07T09:05:38.229732+00:00,True,,70.0,10.0,24,5,0.5,0,0.0,5.0,226.97,5.0,1.68,0.34,0.6959,5.447,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP00_IE050_RT020,COPD,2026-05-07T09:05:38.389881+00:00,True,,70.0,10.0,24,5,0.5,0,0.2,5.0,211.24,5.0,1.47,0.31,0.5954,5.07,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP00_IE050_RT040,COPD,2026-05-07T09:05:38.549508+00:00,False,Delivered VT 192 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.5,0,0.4,5.0,192.12,5.0,1.27,0.28,0.4615,4.611,0.4
PCV_COPD_C070_R010_P005_RR024_PEEP00_IE033_RT000,COPD,2026-05-07T09:05:38.719756+00:00,False,Delivered VT 197 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,0,0.0,5.0,197.17,5.0,1.26,0.21,0.5878,4.732,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP00_IE033_RT020,COPD,2026-05-07T09:05:38.881249+00:00,False,Delivered VT 175 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,0,0.2,5.0,175.37,5.0,1.05,0.19,0.4514,4.209,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP00_IE033_RT040,COPD,2026-05-07T09:05:39.040460+00:00,False,Delivered VT 161 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,0,0.4,5.0,161.43,5.0,0.94,0.17,0.3579,3.874,0.31
PCV_COPD_C070_R010_P005_RR024_PEEP08_IE100_RT000,COPD,2026-05-07T09:05:39.207301+00:00,True,,70.0,10.0,24,5,1.0,8,0.0,13.0,249.48,5.0,10.5,0.73,0.8323,5.987,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP08_IE100_RT020,COPD,2026-05-07T09:05:39.366525+00:00,True,,70.0,10.0,24,5,1.0,8,0.2,13.0,241.55,5.0,10.29,0.71,0.7769,5.797,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP08_IE100_RT040,COPD,2026-05-07T09:05:39.525188+00:00,True,,70.0,10.0,24,5,1.0,8,0.4,13.0,231.95,5.0,10.09,0.68,0.7031,5.567,0.4
PCV_COPD_C070_R010_P005_RR024_PEEP08_IE050_RT000,COPD,2026-05-07T09:05:39.695323+00:00,True,,70.0,10.0,24,5,0.5,8,0.0,13.0,226.97,5.0,9.68,0.34,0.6959,5.447,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP08_IE050_RT020,COPD,2026-05-07T09:05:39.855183+00:00,True,,70.0,10.0,24,5,0.5,8,0.2,13.0,211.24,5.0,9.47,0.31,0.5954,5.07,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP08_IE050_RT040,COPD,2026-05-07T09:05:40.015840+00:00,False,Delivered VT 192 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.5,8,0.4,13.0,192.12,5.0,9.27,0.28,0.4615,4.611,0.4
PCV_COPD_C070_R010_P005_RR024_PEEP08_IE033_RT000,COPD,2026-05-07T09:05:40.194521+00:00,False,Delivered VT 197 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,8,0.0,13.0,197.17,5.0,9.26,0.21,0.5878,4.732,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP08_IE033_RT020,COPD,2026-05-07T09:05:40.356489+00:00,False,Delivered VT 175 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,8,0.2,13.0,175.37,5.0,9.05,0.19,0.4514,4.209,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP08_IE033_RT040,COPD,2026-05-07T09:05:40.516720+00:00,False,Delivered VT 161 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,8,0.4,13.0,161.43,5.0,8.94,0.17,0.3579,3.874,0.31
PCV_COPD_C070_R010_P005_RR024_PEEP16_IE100_RT000,COPD,2026-05-07T09:05:40.696076+00:00,True,,70.0,10.0,24,5,1.0,16,0.0,21.0,249.48,5.0,18.5,0.73,0.8323,5.987,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP16_IE100_RT020,COPD,2026-05-07T09:05:40.856683+00:00,True,,70.0,10.0,24,5,1.0,16,0.2,21.0,241.56,5.0,18.29,0.71,0.7769,5.798,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP16_IE100_RT040,COPD,2026-05-07T09:05:41.123311+00:00,True,,70.0,10.0,24,5,1.0,16,0.4,21.0,231.94,5.0,18.09,0.68,0.7031,5.567,0.4
PCV_COPD_C070_R010_P005_RR024_PEEP16_IE050_RT000,COPD,2026-05-07T09:05:41.356833+00:00,True,,70.0,10.0,24,5,0.5,16,0.0,21.0,226.97,5.0,17.68,0.34,0.6959,5.447,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP16_IE050_RT020,COPD,2026-05-07T09:05:41.526615+00:00,True,,70.0,10.0,24,5,0.5,16,0.2,21.0,211.24,5.0,17.47,0.31,0.5954,5.07,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP16_IE050_RT040,COPD,2026-05-07T09:05:41.688703+00:00,False,Delivered VT 192 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.5,16,0.4,21.0,192.12,5.0,17.27,0.28,0.4615,4.611,0.4
PCV_COPD_C070_R010_P005_RR024_PEEP16_IE033_RT000,COPD,2026-05-07T09:05:41.859486+00:00,False,Delivered VT 197 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,16,0.0,21.0,197.17,5.0,17.26,0.21,0.5878,4.732,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP16_IE033_RT020,COPD,2026-05-07T09:05:42.042020+00:00,False,Delivered VT 175 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,16,0.2,21.0,175.38,5.0,17.05,0.19,0.4514,4.209,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP16_IE033_RT040,COPD,2026-05-07T09:05:42.201299+00:00,False,Delivered VT 161 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,16,0.4,21.0,161.43,5.0,16.94,0.17,0.3579,3.874,0.31
PCV_COPD_C070_R010_P005_RR024_PEEP20_IE100_RT000,COPD,2026-05-07T09:05:42.367871+00:00,True,,70.0,10.0,24,5,1.0,20,0.0,25.0,249.48,5.0,22.5,0.73,0.8323,5.987,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP20_IE100_RT020,COPD,2026-05-07T09:05:42.526698+00:00,True,,70.0,10.0,24,5,1.0,20,0.2,25.0,241.57,5.0,22.29,0.71,0.7769,5.798,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP20_IE100_RT040,COPD,2026-05-07T09:05:42.686116+00:00,True,,70.0,10.0,24,5,1.0,20,0.4,25.0,231.94,5.0,22.09,0.68,0.7031,5.567,0.4
PCV_COPD_C070_R010_P005_RR024_PEEP20_IE050_RT000,COPD,2026-05-07T09:05:42.852756+00:00,True,,70.0,10.0,24,5,0.5,20,0.0,25.0,226.97,5.0,21.68,0.34,0.6959,5.447,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP20_IE050_RT020,COPD,2026-05-07T09:05:43.011478+00:00,True,,70.0,10.0,24,5,0.5,20,0.2,25.0,211.24,5.0,21.47,0.31,0.5954,5.07,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP20_IE050_RT040,COPD,2026-05-07T09:05:43.171226+00:00,False,Delivered VT 192 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.5,20,0.4,25.0,192.12,5.0,21.27,0.28,0.4615,4.611,0.4
PCV_COPD_C070_R010_P005_RR024_PEEP20_IE033_RT000,COPD,2026-05-07T09:05:43.342676+00:00,False,Delivered VT 197 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,20,0.0,25.0,197.17,5.0,21.26,0.21,0.5878,4.732,0.0
PCV_COPD_C070_R010_P005_RR024_PEEP20_IE033_RT020,COPD,2026-05-07T09:05:43.502937+00:00,False,Delivered VT 175 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,20,0.2,25.0,175.37,5.0,21.05,0.19,0.4514,4.209,0.21
PCV_COPD_C070_R010_P005_RR024_PEEP20_IE033_RT040,COPD,2026-05-07T09:05:43.663116+00:00,False,Delivered VT 161 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,24,5,0.33,20,0.4,25.0,161.43,5.0,20.94,0.17,0.3579,3.874,0.31
PCV_COPD_C070_R010_P005_RR030_PEEP00_IE100_RT000,COPD,2026-05-07T09:05:43.801588+00:00,True,,70.0,10.0,30,5,1.0,0,0.0,5.0,214.68,5.0,2.5,0.98,0.7603,6.44,0.0
PCV_COPD_C070_R010_P005_RR030_PEEP00_IE100_RT020,COPD,2026-05-07T09:05:43.930057+00:00,False,Delivered VT 204 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,30,5,1.0,0,0.2,5.0,203.98,5.0,2.24,0.93,0.6811,6.119,0.21
PCV_COPD_C070_R010_P005_RR030_PEEP00_IE100_RT040,COPD,2026-05-07T09:05:44.058974+00:00,False,Delivered VT 191 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,30,5,1.0,0,0.4,5.0,191.07,5.0,1.99,0.87,0.5756,5.732,0.4
PCV_COPD_C070_R010_P005_RR030_PEEP00_IE050_RT000,COPD,2026-05-07T09:05:44.195183+00:00,False,Delivered VT 193 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,30,5,0.5,0,0.0,5.0,193.03,5.0,1.68,0.49,0.6142,5.791,0.0
PCV_COPD_C070_R010_P005_RR030_PEEP00_IE050_RT020,COPD,2026-05-07T09:05:44.325634+00:00,False,Delivered VT 174 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,30,5,0.5,0,0.2,5.0,173.94,5.0,1.41,0.44,0.4866,5.218,0.21
PCV_COPD_C070_R010_P005_RR030_PEEP00_IE050_RT040,COPD,2026-05-07T09:05:44.454584+00:00,False,Delivered VT 159 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,30,5,0.5,0,0.4,5.0,158.98,5.0,1.25,0.41,0.3789,4.769,0.34
PCV_COPD_C070_R010_P005_RR030_PEEP00_IE033_RT000,COPD,2026-05-07T09:05:44.589394+00:00,False,Delivered VT 166 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,30,5,0.33,0,0.0,5.0,165.56,5.0,1.25,0.32,0.5078,4.967,0.0
PCV_COPD_C070_R010_P005_RR030_PEEP00_IE033_RT020,COPD,2026-05-07T09:05:44.718577+00:00,False,Delivered VT 140 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,30,5,0.33,0,0.2,5.0,140.28,5.0,0.99,0.27,0.3451,4.208,0.21
PCV_COPD_C070_R010_P005_RR030_PEEP00_IE033_RT040,COPD,2026-05-07T09:05:44.848242+00:00,False,Delivered VT 133 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,30,5,0.33,0,0.4,5.0,133.44,5.0,0.93,0.26,0.2984,4.003,0.25
PCV_COPD_C070_R010_P005_RR030_PEEP08_IE100_RT000,COPD,2026-05-07T09:05:44.984790+00:00,True,,70.0,10.0,30,5,1.0,8,0.0,13.0,214.68,5.0,10.5,0.98,0.7603,6.44,0.0
PCV_COPD_C070_R010_P005_RR030_PEEP08_IE100_RT020,COPD,2026-05-07T09:05:45.112201+00:00,False,Delivered VT 204 mL below minimum (210 mL = 3 mL/kg IBW),70.0,10.0,30,5,1.0,8,0.2,13.0,204.02,5.0,10.24,0.93,0.6811,6.121,0.21
